Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Zambia,ZMB,2020,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",SH.STA.STNT.ME.ZS,32
Zambia,ZMB,2019,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",SH.STA.STNT.ME.ZS,32.8
Zambia,ZMB,2018,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",SH.STA.STNT.ME.ZS,33.9
Zambia,ZMB,2017,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",SH.STA.STNT.ME.ZS,35.2
Zambia,ZMB,2016,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",SH.STA.STNT.ME.ZS,36.5
Zambia,ZMB,2015,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",SH.STA.STNT.ME.ZS,37.7
Zambia,ZMB,2014,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",SH.STA.STNT.ME.ZS,38.6
Zambia,ZMB,2013,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",SH.STA.STNT.ME.ZS,39.6
Zambia,ZMB,2012,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",SH.STA.STNT.ME.ZS,40.8
Zambia,ZMB,2011,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",SH.STA.STNT.ME.ZS,42.1
Zambia,ZMB,2010,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",SH.STA.STNT.ME.ZS,43.6
Zambia,ZMB,2009,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",SH.STA.STNT.ME.ZS,45
Zambia,ZMB,2008,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",SH.STA.STNT.ME.ZS,46.4
Zambia,ZMB,2007,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",SH.STA.STNT.ME.ZS,47.7
Zambia,ZMB,2006,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",SH.STA.STNT.ME.ZS,48.8
Zambia,ZMB,2005,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",SH.STA.STNT.ME.ZS,49.7
Zambia,ZMB,2004,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",SH.STA.STNT.ME.ZS,50.5
Zambia,ZMB,2003,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",SH.STA.STNT.ME.ZS,51.2
Zambia,ZMB,2002,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",SH.STA.STNT.ME.ZS,51.8
Zambia,ZMB,2001,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",SH.STA.STNT.ME.ZS,52
Zambia,ZMB,2000,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",SH.STA.STNT.ME.ZS,52.1
Zambia,ZMB,2018,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,34.6
Zambia,ZMB,2013,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,40
Zambia,ZMB,2007,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,45.8
Zambia,ZMB,2002,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,52.5
Zambia,ZMB,1999,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,59.2
Zambia,ZMB,1996,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,48.6
Zambia,ZMB,1995,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,58.1
Zambia,ZMB,1992,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,46.3
Zambia,ZMB,2021,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,3.09
Zambia,ZMB,2020,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,2.28
Zambia,ZMB,2019,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,2.12
Zambia,ZMB,2018,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,1.97
Zambia,ZMB,2017,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,2.06
Zambia,ZMB,2016,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,1.94
Zambia,ZMB,2015,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,2.26
Zambia,ZMB,2014,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,2.28
Zambia,ZMB,2013,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,2.35
Zambia,ZMB,2012,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,1.87
Zambia,ZMB,2011,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,2.03
Zambia,ZMB,2010,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,2.27
Zambia,ZMB,2009,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,2.19
Zambia,ZMB,2008,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,2.63
Zambia,ZMB,2007,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,2.75
Zambia,ZMB,2006,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,2.84
Zambia,ZMB,2005,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,2.12
Zambia,ZMB,2004,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,2.57
Zambia,ZMB,2003,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,3.12
Zambia,ZMB,2002,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,3.37
Zambia,ZMB,2001,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,3.08
Zambia,ZMB,2000,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,3.39
Zambia,ZMB,2021,"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,11.25
Zambia,ZMB,2020,"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,9.81
Zambia,ZMB,2019,"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,9.48
Zambia,ZMB,2018,"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,9.14
Zambia,ZMB,2017,"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,9.29
Zambia,ZMB,2016,"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,9.2
Zambia,ZMB,2015,"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,9.23
Zambia,ZMB,2014,"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,9.1
Zambia,ZMB,2013,"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,9.34
Zambia,ZMB,2012,"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,9.76
Zambia,ZMB,2011,"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,9.86
Zambia,ZMB,2010,"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,9.85
Zambia,ZMB,2009,"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,9.65
Zambia,ZMB,2008,"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,9.72
Zambia,ZMB,2007,"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,9.82
Zambia,ZMB,2006,"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,10.01
Zambia,ZMB,2005,"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,10.08
Zambia,ZMB,2004,"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,10.14
Zambia,ZMB,2003,"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,9.06
Zambia,ZMB,2002,"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,10.31
Zambia,ZMB,2001,"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,10.41
Zambia,ZMB,2000,"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,10.52
Zambia,ZMB,2021,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,7.13
Zambia,ZMB,2020,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,6
Zambia,ZMB,2019,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,5.76
Zambia,ZMB,2018,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,5.52
Zambia,ZMB,2017,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,5.64
Zambia,ZMB,2016,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,5.53
Zambia,ZMB,2015,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,5.7
Zambia,ZMB,2014,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,5.65
Zambia,ZMB,2013,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,5.8
Zambia,ZMB,2012,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,5.76
Zambia,ZMB,2011,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,5.89
Zambia,ZMB,2010,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,6
Zambia,ZMB,2009,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,5.86
Zambia,ZMB,2008,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,6.11
Zambia,ZMB,2007,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,6.21
Zambia,ZMB,2006,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,6.34
Zambia,ZMB,2005,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,6
Zambia,ZMB,2004,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,6.25
Zambia,ZMB,2003,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,6
Zambia,ZMB,2002,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,6.74
Zambia,ZMB,2001,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,6.63
Zambia,ZMB,2000,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,6.84
Zambia,ZMB,2019,"Mortality caused by road traffic injury (per 100,000 population)",SH.STA.TRAF.P5,20.5
Zambia,ZMB,2018,"Mortality caused by road traffic injury (per 100,000 population)",SH.STA.TRAF.P5,20.5
Zambia,ZMB,2017,"Mortality caused by road traffic injury (per 100,000 population)",SH.STA.TRAF.P5,20.6
Zambia,ZMB,2016,"Mortality caused by road traffic injury (per 100,000 population)",SH.STA.TRAF.P5,21.2
Zambia,ZMB,2015,"Mortality caused by road traffic injury (per 100,000 population)",SH.STA.TRAF.P5,20.9
Zambia,ZMB,2014,"Mortality caused by road traffic injury (per 100,000 population)",SH.STA.TRAF.P5,20.6
Zambia,ZMB,2013,"Mortality caused by road traffic injury (per 100,000 population)",SH.STA.TRAF.P5,20.4
Zambia,ZMB,2012,"Mortality caused by road traffic injury (per 100,000 population)",SH.STA.TRAF.P5,20.4
Zambia,ZMB,2011,"Mortality caused by road traffic injury (per 100,000 population)",SH.STA.TRAF.P5,20.7
Zambia,ZMB,2010,"Mortality caused by road traffic injury (per 100,000 population)",SH.STA.TRAF.P5,23.6
Zambia,ZMB,2009,"Mortality caused by road traffic injury (per 100,000 population)",SH.STA.TRAF.P5,23.8
Zambia,ZMB,2008,"Mortality caused by road traffic injury (per 100,000 population)",SH.STA.TRAF.P5,23.9
Zambia,ZMB,2007,"Mortality caused by road traffic injury (per 100,000 population)",SH.STA.TRAF.P5,24.1
Zambia,ZMB,2006,"Mortality caused by road traffic injury (per 100,000 population)",SH.STA.TRAF.P5,24.9
Zambia,ZMB,2005,"Mortality caused by road traffic injury (per 100,000 population)",SH.STA.TRAF.P5,25.4
Zambia,ZMB,2004,"Mortality caused by road traffic injury (per 100,000 population)",SH.STA.TRAF.P5,25.9
Zambia,ZMB,2003,"Mortality caused by road traffic injury (per 100,000 population)",SH.STA.TRAF.P5,26.2
Zambia,ZMB,2002,"Mortality caused by road traffic injury (per 100,000 population)",SH.STA.TRAF.P5,26.9
Zambia,ZMB,2001,"Mortality caused by road traffic injury (per 100,000 population)",SH.STA.TRAF.P5,27.2
Zambia,ZMB,2000,"Mortality caused by road traffic injury (per 100,000 population)",SH.STA.TRAF.P5,27.4
Zambia,ZMB,2019,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,35.8
Zambia,ZMB,2018,"Prevalence of wasting, weight for height, female (% of children under 5)",SH.STA.WAST.FE.ZS,3.7
Zambia,ZMB,2013,"Prevalence of wasting, weight for height, female (% of children under 5)",SH.STA.WAST.FE.ZS,6
Zambia,ZMB,2007,"Prevalence of wasting, weight for height, female (% of children under 5)",SH.STA.WAST.FE.ZS,5.1
Zambia,ZMB,2002,"Prevalence of wasting, weight for height, female (% of children under 5)",SH.STA.WAST.FE.ZS,5.8
Zambia,ZMB,1999,"Prevalence of wasting, weight for height, female (% of children under 5)",SH.STA.WAST.FE.ZS,4.5
Zambia,ZMB,1996,"Prevalence of wasting, weight for height, female (% of children under 5)",SH.STA.WAST.FE.ZS,4.4
Zambia,ZMB,1992,"Prevalence of wasting, weight for height, female (% of children under 5)",SH.STA.WAST.FE.ZS,6.2
Zambia,ZMB,2018,"Prevalence of wasting, weight for height, male (% of children under 5)",SH.STA.WAST.MA.ZS,4.8
Zambia,ZMB,2013,"Prevalence of wasting, weight for height, male (% of children under 5)",SH.STA.WAST.MA.ZS,6.5
Zambia,ZMB,2007,"Prevalence of wasting, weight for height, male (% of children under 5)",SH.STA.WAST.MA.ZS,6
Zambia,ZMB,2002,"Prevalence of wasting, weight for height, male (% of children under 5)",SH.STA.WAST.MA.ZS,6.6
Zambia,ZMB,1999,"Prevalence of wasting, weight for height, male (% of children under 5)",SH.STA.WAST.MA.ZS,7.3
Zambia,ZMB,1996,"Prevalence of wasting, weight for height, male (% of children under 5)",SH.STA.WAST.MA.ZS,6.3
Zambia,ZMB,1992,"Prevalence of wasting, weight for height, male (% of children under 5)",SH.STA.WAST.MA.ZS,6.4
Zambia,ZMB,2018,"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS,4.2
Zambia,ZMB,2013,"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS,6.2
Zambia,ZMB,2007,"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS,5.6
Zambia,ZMB,2002,"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS,6.2
Zambia,ZMB,1999,"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS,5.9
Zambia,ZMB,1996,"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS,5.3
Zambia,ZMB,1992,"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS,6.3
Zambia,ZMB,2018,"Prevalence of severe wasting, weight for height, female (% of children under 5)",SH.SVR.WAST.FE.ZS,1.4
Zambia,ZMB,2013,"Prevalence of severe wasting, weight for height, female (% of children under 5)",SH.SVR.WAST.FE.ZS,2.2
Zambia,ZMB,2007,"Prevalence of severe wasting, weight for height, female (% of children under 5)",SH.SVR.WAST.FE.ZS,2.4
Zambia,ZMB,2002,"Prevalence of severe wasting, weight for height, female (% of children under 5)",SH.SVR.WAST.FE.ZS,2
Zambia,ZMB,1999,"Prevalence of severe wasting, weight for height, female (% of children under 5)",SH.SVR.WAST.FE.ZS,2.1
Zambia,ZMB,1996,"Prevalence of severe wasting, weight for height, female (% of children under 5)",SH.SVR.WAST.FE.ZS,1.1
Zambia,ZMB,1992,"Prevalence of severe wasting, weight for height, female (% of children under 5)",SH.SVR.WAST.FE.ZS,2.4
Zambia,ZMB,2018,"Prevalence of severe wasting, weight for height, male (% of children under 5)",SH.SVR.WAST.MA.ZS,1.6
Zambia,ZMB,2013,"Prevalence of severe wasting, weight for height, male (% of children under 5)",SH.SVR.WAST.MA.ZS,2.8
Zambia,ZMB,2007,"Prevalence of severe wasting, weight for height, male (% of children under 5)",SH.SVR.WAST.MA.ZS,2.3
Zambia,ZMB,2002,"Prevalence of severe wasting, weight for height, male (% of children under 5)",SH.SVR.WAST.MA.ZS,2.6
Zambia,ZMB,1999,"Prevalence of severe wasting, weight for height, male (% of children under 5)",SH.SVR.WAST.MA.ZS,1.8
Zambia,ZMB,1996,"Prevalence of severe wasting, weight for height, male (% of children under 5)",SH.SVR.WAST.MA.ZS,2.3
Zambia,ZMB,1992,"Prevalence of severe wasting, weight for height, male (% of children under 5)",SH.SVR.WAST.MA.ZS,2
Zambia,ZMB,2018,"Prevalence of severe wasting, weight for height (% of children under 5)",SH.SVR.WAST.ZS,1.5
Zambia,ZMB,2013,"Prevalence of severe wasting, weight for height (% of children under 5)",SH.SVR.WAST.ZS,2.5
Zambia,ZMB,2007,"Prevalence of severe wasting, weight for height (% of children under 5)",SH.SVR.WAST.ZS,2.3
Zambia,ZMB,2002,"Prevalence of severe wasting, weight for height (% of children under 5)",SH.SVR.WAST.ZS,2.3
Zambia,ZMB,1999,"Prevalence of severe wasting, weight for height (% of children under 5)",SH.SVR.WAST.ZS,2
Zambia,ZMB,1996,"Prevalence of severe wasting, weight for height (% of children under 5)",SH.SVR.WAST.ZS,1.7
Zambia,ZMB,1992,"Prevalence of severe wasting, weight for height (% of children under 5)",SH.SVR.WAST.ZS,2.2
Zambia,ZMB,2023,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,92
Zambia,ZMB,2022,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,93
Zambia,ZMB,2021,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,92
Zambia,ZMB,2020,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,91
